type,measure,ICC,F,df1,df2,p,lower bound,upper bound,10%,90%
ICC2,68_28,0.520285831930472,3.312780622626774,87,87,7.956027994084116e-5,0.03046627941026723,0.8098339084642586,0.6342387047642584,0.4344090716940692
ICC3,68_28,0.5220802772009658,3.312780622626774,87,87,7.956027994084116e-5,0.03128034013208822,0.8108949686522213,0.6335623572198872,0.43054536051860853
ICC2,68_3,0.5350840634407504,3.485482664557519,87,87,1.8391874998858104e-4,0.05342116306755318,0.8163279627781761,0.6624970755598867,0.43744723111360106
ICC3,68_3,0.5368521305955382,3.485482664557519,87,87,1.8391874998858104e-4,0.05329048192009274,0.8175051779000319,0.6596949905497358,0.437453315961552
ICC2,68_32,0.3708884592911154,2.2990731010163383,87,87,0.00409966929482086,-0.15168212471415765,0.7343383338306124,0.5063687736406982,0.2794153407794959
ICC3,68_32,0.37904951227693146,2.2990731010163383,87,87,0.00409966929482086,-0.14753370865131432,0.7391350661311498,0.5066780261480438,0.2720322315392769
ICC2,68_33,0.24710339414252652,1.7399144775237594,87,87,0.06128145421473177,-0.2803567208278345,0.662862608996534,0.3953592286249389,0.0736306267715463
ICC3,68_33,0.24871066620012353,1.7399144775237594,87,87,0.06128145421473177,-0.28277940100756893,0.6646149629270309,0.3953592286249389,0.0709847127426029
ICC2,68_34,0.4964559780160668,3.092222418089308,87,87,3.851283269922241e-4,-8.365103944871251e-4,0.7982769582772659,0.6282998816039812,0.4191218065830334
ICC3,68_34,0.49762368654048056,3.092222418089308,87,87,3.851283269922241e-4,-0.00176528997874531,0.7991950982895722,0.6282998816039812,0.41899611081294574
ICC2,68_35,0.3609077566432466,2.205862312641022,87,87,0.00714255776237658,-0.1634307368327215,0.7285662333176197,0.5130918517531329,0.27079497730406565
ICC3,68_35,0.3628279272574826,2.205862312641022,87,87,0.00714255776237658,-0.16631954225725332,0.7305364140652695,0.5109301892586517,0.26994461573774636
ICC2,68_36,0.43686507803535407,2.657162553267629,87,87,0.00148044630202204,-0.07563556068094321,0.7685309908959664,0.5761932333458715,0.34427701395732047
ICC3,68_36,0.4382119219265185,2.657162553267629,87,87,0.00148044630202204,-0.077190480518121593,0.7697313059671579,0.5749340044106384,0.34349744243673713
ICC2,68_37,0.38519176996491056,2.347690819569002,87,87,0.00396074103005232,-0.13526845061026477,0.7415059711982617,0.5245878902280384,0.2815982486812374
ICC3,68_37,0.3878848158046096,2.347690819569002,87,87,0.00396074103005232,-0.13733565636233733,0.7437809230132992,0.5209996037670444,0.2796064527238471
