type,measure,ICC,F,df1,df2,p,lower bound,upper bound,10%,90%
ICC2,41_33,0.16134796003972957,1.4847639987989776,30,30,0.24614672120489975,-0.6327993591630067,0.8109168850151429,0.2902070578406668,-0.07447614024577329
ICC3,41_33,0.16503194989966408,1.4847639987989776,30,30,0.24614672120489975,-0.6668468934631709,0.8161657321537648,0.2902070583370192,-0.07936038195906783
ICC2,41_34,0.12989043212567783,1.3620207028534688,30,30,0.2836503009597125,-0.6658496683434811,0.8020856404249833,0.21839893151043,-0.09033072914229792
ICC3,41_34,0.13149692771174887,1.3620207028534688,30,30,0.2836503009597125,-0.6884848262726,0.8055630593243787,0.21839893151043,-0.09321544687234834
ICC2,41_35,0.44309388650261977,2.8107442966583083,30,30,0.0203418075564444,-0.4391535866911056,0.8964198448516264,0.6498051965336521,0.33951162791772516
ICC3,41_35,0.44737765328363505,2.8107442966583083,30,30,0.0203418075564444,-0.45406538109536626,0.8983051294893563,0.6492966197077469,0.33448933749076143
ICC2,41_36,0.2763189895743522,1.913474088769562,30,30,0.11603177956485657,-0.5578347273703259,0.8477863866148142,0.5042946807729677,0.10891877962780988
ICC3,41_36,0.28085355428138153,1.913474088769562,30,30,0.11603177956485657,-0.5917699073979386,0.8528436250182981,0.4997942808417879,0.1068683217823157
ICC2,41_37,0.5268892472722939,3.5260855403271916,30,30,0.00631024058163262,-0.35299227189163956,0.916455905474112,0.7070437370763715,0.4464756398224623
ICC3,41_37,0.5313326771037784,3.5260855403271916,30,30,0.00631024058163262,-0.362178712637907,0.917878058493406,0.7059540566315878,0.4393183498805755
ICC2,41_38,0.2462815048974104,1.827210340869836,30,30,0.162857207765483,-0.5887565293438477,0.839074792017016,0.47431846804814787,-0.00733591568295899
ICC3,41_38,0.2489435575332287,1.827210340869836,30,30,0.162857207765483,-0.6090303222326142,0.8418743415122799,0.47431846804814787,-0.00917648875581769
ICC2,41_39,0.3586105089632967,2.379053151655747,30,30,0.04196247676678706,-0.4620164083940934,0.8723503952382073,0.5295268929822503,0.21212503783504028
ICC3,41_39,0.3824644256289136,2.379053151655747,30,30,0.04196247676678706,-0.5155016007733484,0.8819635448460208,0.5349767927729878,0.208633703280926
ICC2,41_4,0.3743222845487098,2.4463921748660167,30,30,0.05915821405835408,-0.49411102622925024,0.8772773721783869,0.6152584660419709,0.2139607849177219
ICC3,41_4,0.3787282778386545,2.4463921748660167,30,30,0.05915821405835408,-0.5105767878723299,0.8795853006600259,0.6089555443481555,0.21165116366375253
ICC2,41_40,0.3805669135072986,2.4024586973193633,30,30,0.04092248470321174,-0.4963892500938323,0.8803378160778451,0.5795079086937702,0.2469725741202108
ICC3,41_40,0.38454248391013096,2.4024586973193633,30,30,0.04092248470321174,-0.5127960421496687,0.8824581085136888,0.5789601501479583,0.24021928000052417
ICC2,41_5,0.3993045115678253,2.729977583721822,30,30,0.04265563223754008,-0.44336914492225815,0.8833908636555373,0.6061606776686802,0.2168472546367412
ICC3,41_5,0.4192688321794452,2.729977583721822,30,30,0.04265563223754008,-0.47159585534683185,0.8899197919554678,0.6092682759526615,0.20550523807297005
ICC2,41_6,0.3647552842611583,2.374125843259849,30,30,0.06180749003088093,-0.5035806877572545,0.874809635762931,0.5875693375315679,0.1931537928103813
ICC3,41_6,0.36834873979481153,2.374125843259849,30,30,0.06180749003088093,-0.5206403765471226,0.8770291349557398,0.5875693375292792,0.19071986670350108
ICC2,41_7,0.4976094641026664,3.2449124304257255,30,30,0.0094071964964356,-0.38545738488956965,0.909914638590862,0.677668598404724,0.40362559832012257
ICC3,41_7,0.5047125196700016,3.2449124304257255,30,30,0.0094071964964356,-0.394663491926373,0.9119280232062064,0.6727585734639009,0.39277516096532794
ICC2,41_8,0.23033918941816345,1.7692919972009853,30,30,0.1505002237790238,-0.5603732391315078,0.8324609545857179,0.4341490345990303,0.05064025652849455
ICC3,41_8,0.2447291780085592,1.7692919972009853,30,30,0.1505002237790238,-0.6165100676739969,0.8418724576547255,0.43643862761695135,0.02645743809179507
ICC2,41_9,0.2104850674445653,1.6258120023543623,30,30,0.17424909343578704,-0.6197469754468524,0.8299040761138807,0.4371934463440702,0.07074863685428037
