type,ICC,F,df1,df2,p,lower bound,upper bound,measure
ICC2,0.1943518498616282,1.4824732734423383,33,33,0.13162292721831115,-0.5357238055002154,0.7596963540489143,118_62
ICC2,0.2982765083524384,1.9980635005066083,33,33,0.025344996303122914,-0.35749568304385354,0.7945034831361976,118_63
ICC2,0.46277064121944517,2.834494598606326,33,33,0.0018240923137147129,-0.25078763971981755,0.8596187317836326,118_64
ICC2,0.44697130575236915,2.6221019289677248,33,33,0.0034908073166666992,-0.29858652041926104,0.8559158745214643,118_65
ICC2,0.3517577158346895,2.085266186508088,33,33,0.01912357931378803,-0.4014034717039667,0.8227815260377435,118_66
ICC2,0.26666927067456125,1.727282415466705,33,33,0.06074684776089912,-0.4781127875083731,0.790037532754877,118_67
ICC2,0.21619926569363776,1.5516689541888908,33,33,0.10612236890345854,-0.518975640990377,0.7691238841884374,118_68
ICC2,0.12139664838696314,1.2763400530264077,33,33,0.24362624112797432,-0.587975769018947,0.7264396050052688,118_69
ICC2,0.3835037833574166,2.244139941185575,33,33,0.011477615237229354,-0.3698913644391817,0.8342575371093343,118_70
ICC2,0.024717643392519716,1.0506881791207625,33,33,0.4439578147952041,-0.6496700611199498,0.6776756850592699,118_71
ICC2,0.14424047623515682,1.3371051615074823,33,33,0.20420832984154716,-0.5721897604283179,0.737158726025303,118_72
ICC2,0.19781882557806618,1.49320236655465,33,33,0.12732857910786982,-0.5331019231655262,0.7612080860848741,118_73
ICC2,0.15379725981039807,1.363499791494265,33,33,0.18886211739307196,-0.5654348751144215,0.741558534791121,118_74
ICC2,0.32223703496551837,1.972455539538333,33,33,0.027533229293469286,-0.409555365498496,0.8099347025070404,118_75
ICC2,0.1548672193533642,1.3664920421968978,33,33,0.18718729451036267,-0.5646729326765897,0.7420480816464091,118_76
ICC2,0.2804532362812305,1.7795274759677575,33,33,0.05135397308012659,-0.46638771886729047,0.7955489204005765,118_77
ICC2,0.4472010164270705,2.6179516595224435,33,33,0.003535906305747455,-0.3011114295691344,0.8561771091872745,118_78
ICC2,0.2760646178929016,1.8148803654311718,33,33,0.045822516321183296,-0.41593515751196986,0.7881038698853495,118_79
ICC2,0.046125815241398124,1.1030494903417467,33,33,0.3899198223857235,-0.5718854789854318,0.6762171007485858,118_80
ICC2,0.39327891999584963,2.2964076342729323,33,33,0.009713456048446312,-0.3598355820584716,0.8377153025863585,118_81
ICC2,0.37140650879830284,2.1817065050682474,33,33,0.014020203642511423,-0.3821020401215562,0.8299293832792434,118_82
ICC2,0.3955202717558081,2.3086303917816067,33,33,0.009342527966103294,-0.3575055527232874,0.8385032125896422,118_83
ICC2,0.29591589881159863,1.867174019285399,33,33,0.03870197649417772,-0.42544347152170003,0.7988933096760042,118_84
ICC2,0.056416001615198094,1.1196656844136337,33,33,0.3736810837203706,-0.6294926260934385,0.6941579050267318,118_85
ICC2,0.2475945847423336,1.6581414214238293,33,33,0.07578170518510677,-0.49392839796790083,0.7822712877806544,118_86
ICC2,0.044362478319502685,1.0928437348116906,33,33,0.4001167641940042,-0.6377556426749185,0.6880555094398827,118_87
ICC2,0.19864525771260466,1.495773587827374,33,33,0.1263188068782085,-0.5324749739146766,0.761567561394957,118_88
ICC2,0.12425623555783648,1.2837732315317947,33,33,0.23848745258998577,-0.5860261611473354,0.7277971812630637,118_89
