measure,icc_mean,icc_sd,lower_bound,upper_bound,group
78_57,0.3942570790890098,0.09371040249359124,-0.18572022413511907,0.773246016942749,mdd
78_58,0.2622663866401922,0.12583104646494458,-0.31818137571488303,0.7042525679644398,mdd
78_59,0.26624239101571023,0.12977929445337846,-0.3103601814084362,0.7054912784712056,mdd
78_6,0.5613384779761813,0.0658990360090487,0.02261070616923271,0.848690491558679,mdd
78_60,0.44624757464421877,0.09394961547333634,-0.12407727811748913,0.797405523122381,mdd
78_61,0.3601080748979386,0.08938719318818864,-0.21368609988680498,0.7559008596473575,mdd
78_62,0.4631479527201249,0.106500005401553,-0.10010073315831776,0.8044750533210171,mdd
78_63,0.44367750525681693,0.09467161208373674,-0.13007290707349198,0.797232056201778,mdd
78_64,0.5017574390431817,0.1037572360642589,-0.05139062515616133,0.8219053225870283,mdd
78_65,0.33784892063476935,0.12730176667784474,-0.2411702538659334,0.7437277023116337,mdd
78_66,0.4606053738978503,0.10989248357711459,-0.10371446024006527,0.8033675130961758,mdd
78_67,0.2220016604462013,0.09641308703222076,-0.3556009956492896,0.6831545252430418,mdd
78_68,0.4613646297543961,0.11016513898877951,-0.10318441560139922,0.8037311615188183,mdd
78_69,0.37453951036087524,0.1013036855648854,-0.2054573118609182,0.7631608399861975,mdd
78_7,0.33310002162339175,0.12669236844708026,-0.24600189490058638,0.7412215798758204,mdd
78_70,0.2729802367968404,0.13373705388347554,-0.30757753064168236,0.7097079383386458,mdd
78_71,0.3228791242423344,0.1197005762499697,-0.2503903538951272,0.7353558310225886,mdd
78_72,0.4640585041621346,0.11403721076532197,-0.09654267685966075,0.8045164481939396,mdd
78_73,0.4407430818512735,0.10766924388479358,-0.12818063878628067,0.7943016871297904,mdd
78_74,0.5457343091560509,0.07882135071740855,0.004079107394840409,0.8413816627424668,mdd
78_75,0.421604506416879,0.10623655416448007,-0.14830264453918401,0.7851317456775149,mdd
78_76,0.4458180061732295,0.1092303684662726,-0.12464801195755665,0.797029755966612,mdd
78_77,0.328833042675321,0.12885112299258242,-0.24927783921189292,0.7388213361672488,mdd
78_8,0.36464070810059185,0.09287018394529627,-0.208078721954285,0.757682236931804,mdd
78_9,0.3451999495333002,0.12749377704849257,-0.23064346501453542,0.7470018475558577,mdd
79_0,0.5163628418442922,0.07504591223576859,-0.03643270042396784,0.8290469572715,mdd
79_1,0.25970799695428143,0.1390113089211344,-0.3174664602141263,0.7017691741956241,mdd
79_10,0.3458257808081736,0.0995352666641683,-0.23795753325497632,0.7493370230880249,mdd
79_11,0.5001522322136804,0.09852721059300425,-0.05396031162338035,0.8212007683440409,mdd
79_12,0.6155043545666793,0.06834998667284085,0.10812638436755871,0.8697658004545437,mdd
79_13,0.16478523792566646,0.10340230436389354,-0.4038762515085093,0.6491906220317604,mdd
79_14,0.15101312149348214,0.11726231002210057,-0.38537230778957493,0.631950073207102,mdd
79_15,0.4731686655252688,0.08648770323751662,-0.09104531212873086,0.8099360939000856,mdd
79_16,0.2242626824148652,0.11448416551283433,-0.353008646683997,0.6836652500556435,mdd
79_17,0.6380529575850604,0.07913624584674714,0.14339664714813932,0.8787901051389758,mdd
79_18,0.3135878132721349,0.138918501328437,-0.25188193333555803,0.7283367509373366,mdd
79_19,0.29874339593666116,0.08560748092032017,-0.2831536182533858,0.7252239814904043,mdd
79_2,0.42992445269055074,0.11485893360888638,-0.13728081327441988,0.7887261082903748,mdd
79_20,0.5077465191346978,0.09121110660295464,-0.044624934061552705,0.824787718714325,mdd
79_21,0.44076112655772975,0.095548863301531,-0.1286176029091698,0.7952455977347868,mdd
79_22,0.5599142857884475,0.09678650667188912,0.02943511336956612,0.8465661351544013,mdd
79_23,0.3232263070614852,0.12389017553396853,-0.25337033164653633,0.7357641964302486,mdd
79_24,0.35183338405645204,0.11730518631946997,-0.22767603812940818,0.7512219320146236,mdd
79_25,0.38529446126594935,0.11181226823375781,-0.1922932885024689,0.7680169431204059,mdd
79_26,0.2145812959576209,0.10501429455246529,-0.3463684588250081,0.6751843505187339,mdd
79_27,0.5522614239698046,0.10434529179995597,0.019922908898915143,0.8430781711502452,mdd
79_28,0.38224212145373504,0.1030178292647823,-0.19753761535016973,0.7670479334258928,mdd
79_29,0.5083294297164612,0.0954593534473417,-0.04416287112127564,0.825131243800648,mdd
79_3,0.5942124247408405,0.07498309982568006,0.07530412069833785,0.8612693251587847,mdd
79_30,0.34808331138802423,0.11455830368501006,-0.23325842755499462,0.7496543231256446,mdd
79_31,0.3835412643210839,0.1039096442992659,-0.19391083380453206,0.7672681527718466,mdd
79_32,0.3184100640000922,0.12561538001111128,-0.254275862293727,0.7328148687972041,mdd
79_33,0.3207535664908572,0.12286676288795521,-0.26071631380613886,0.7353552150354973,mdd
79_34,0.48924026268247234,0.08624405624010457,-0.0720202918185096,0.8177001128279944,mdd
79_35,0.411689038295902,0.09343076085837167,-0.1587392955730791,0.7806873277952209,mdd
79_36,0.45972144398158,0.09401467619716425,-0.10687817639501401,0.8036112828671741,mdd
79_37,0.28955311498506925,0.13857117908447608,-0.2899479643362399,0.7181594936372363,mdd
79_38,0.609858807549494,0.0887741734667321,0.09804505048402339,0.8675343585985541,mdd
79_39,0.3640385023007402,0.10777246726767649,-0.217713034788065,0.7581163511071055,mdd
79_4,0.3792236887729897,0.11308651320990289,-0.19456272621251208,0.7644926292794517,mdd
79_40,0.3184982871611692,0.12735263555593765,-0.25997955120204275,0.7334766301690911,mdd
79_41,0.47208456057809106,0.11388636846070542,-0.08708988687417969,0.8080743244575692,mdd
79_42,0.4080944123477941,0.09528288404108019,-0.16747451834154656,0.77972500996791,mdd
79_43,0.4567901085103246,0.10688150566482824,-0.10885337785114348,0.8016876084509212,mdd
79_44,0.4967420163430941,0.08101419869395951,-0.06396510341190852,0.8215890146232943,mdd
79_45,0.28119115956394,0.13321961879867203,-0.29934213746013777,0.7140841820505279,mdd
79_46,0.2576777815178985,0.12168931632189187,-0.32409290119033657,0.7023460074871398,mdd
79_47,0.33462016882889933,0.10759599565217541,-0.24939427738017858,0.7433724050594349,mdd
79_48,0.36974612406196894,0.11476014714338474,-0.20722028036768628,0.7598043398156387,mdd
79_49,0.4682565326593566,0.09714342019572846,-0.09638664568755322,0.8073053912563234,mdd
79_5,0.23788308268328445,0.11994419624240957,-0.32018707408381936,0.6875820364658506,mdd
79_50,0.4219485222386035,0.11031564429070641,-0.15068753311866556,0.7855874926130879,mdd
79_51,0.27524824026194966,0.13349537326980793,-0.30357327984873667,0.7106950955520758,mdd
79_52,0.30609853481499216,0.1320047342279056,-0.27037663422452657,0.7264490465382777,mdd
79_53,0.2913386192996638,0.12524810687253113,-0.2896222362091444,0.7198571474045511,mdd
79_54,0.24070470180875986,0.1262879898324607,-0.3384342701315896,0.6922885544654139,mdd
79_55,0.31565485950133626,0.11259247513754984,-0.26674630423658874,0.7330985089717548,mdd
79_56,0.43803711961900743,0.09151800000627763,-0.13104080212645056,0.7940707887270323,mdd
79_57,0.2634381157316984,0.12194542904700537,-0.2998719765844154,0.7014494591666839,mdd
79_58,0.32790910032929954,0.12358660879119818,-0.25159489458982887,0.738697886270986,mdd
79_59,0.2305836386255275,0.12830191575744634,-0.34483053639676986,0.6860578099729275,mdd
79_6,0.4292643194621853,0.11834347389392876,-0.140380645261461,0.7886028649334856,mdd
79_60,0.3476255416574264,0.11239848849235529,-0.2298226304798758,0.7487516411083431,mdd
79_61,0.17972410167314806,0.13419742759255388,-0.37545799966667065,0.6530941183855161,mdd
79_62,0.43940856404307466,0.09251600881740606,-0.1320664529354757,0.794340662521338,mdd
79_63,0.2009657409131179,0.12794147210671009,-0.35474076545822575,0.6657467395009848,mdd
79_64,0.32600434793971883,0.12632879385874213,-0.25260062268211614,0.7377463702995491,mdd
79_65,0.5057740815284925,0.0976139351831565,-0.048035820624276054,0.823844343530723,mdd
