measure,icc_mean,icc_sd,lower_bound,upper_bound,group
82_24,0.3113623581083755,0.16448521625716664,-0.41135010607988803,0.801118192021543,hv
82_25,0.404617146169124,0.12235566447984754,-0.32830201639571865,0.8386199210584369,hv
82_26,0.33428324024289446,0.109376846348765,-0.38438236105627743,0.8115043008014391,hv
82_27,0.2223804895297635,0.13326656704797027,-0.4916910651831269,0.766043234985678,hv
82_28,0.34279873771179703,0.13481462510927822,-0.3886761389230013,0.8150593082452734,hv
82_29,0.34774660830921356,0.14340888518413966,-0.36818629437851824,0.8154533053963007,hv
82_3,0.29227062441204427,0.13202983459312026,-0.43178712093353494,0.7948930253090445,hv
82_30,0.42090176650749683,0.15716360452695338,-0.300233030574549,0.8422716237638516,hv
82_31,0.3207595874788679,0.11955412871549088,-0.404425307374213,0.8067385405374382,hv
82_32,0.2753459311478553,0.15831143000248704,-0.4434220199876018,0.786447291258914,hv
82_33,0.4681233090013531,0.13669962151650566,-0.25227940913150093,0.8602566741206674,hv
82_34,0.28658626739991216,0.12031380549842427,-0.44212366638559913,0.7938277968338727,hv
82_35,0.38182840364208404,0.12886438583004026,-0.34982851042050733,0.8299359626709097,hv
82_36,0.4479708966685953,0.13477147558656594,-0.2763283182209127,0.852791102917122,hv
82_37,0.4358706083143414,0.11734234788775111,-0.29396962230748,0.8496896282829722,hv
82_38,0.2832812579117276,0.1226321634392038,-0.38196167740971265,0.7849867767172749,hv
82_39,0.24335104414707034,0.1350147429271187,-0.47113723564818755,0.7742486276213438,hv
82_4,0.26748482170017845,0.0991851639260942,-0.45123249760811607,0.785886898402402,hv
82_40,0.39266582203789896,0.1445876069595932,-0.33460159105632675,0.8330112046356267,hv
