measure,icc_mean,icc_sd,lower_bound,upper_bound,group
61_33,0.27852847670364533,0.1202429050664674,-0.2985120618789161,0.7124204676748199,mdd
61_34,0.5964626361917177,0.07123622182629784,0.07619236188029314,0.8624330555867359,mdd
61_35,0.5064574571907775,0.09288108655549293,-0.047177366883110056,0.8242448897654029,mdd
61_36,0.4892806237273487,0.0730001091790428,-0.07187305048091891,0.8174158481931401,mdd
61_37,0.37153992442810213,0.10458697521965774,-0.20764941353887062,0.7614428842346157,mdd
61_38,0.4561754551575407,0.10046213803315329,-0.11037825410188445,0.8017035649141779,mdd
61_39,0.2701485327512001,0.13749263032413253,-0.30136450581716123,0.7061346864381102,mdd
61_4,0.42000715805819583,0.1001919044435176,-0.14350081383481225,0.7840375945292172,mdd
61_40,0.4648111021483023,0.08157216737216913,-0.10171790439882585,0.8061535357287777,mdd
61_41,0.321510172527861,0.1521978191277442,-0.25392057836924525,0.7338170840605226,mdd
61_42,0.4425565289181274,0.08594479316336814,-0.1286828908706847,0.7959326235535426,mdd
61_43,0.3925733854879802,0.15650362635847667,-0.16593976366828125,0.7675234409829553,mdd
61_44,0.41774210141184237,0.10472058712191155,-0.15686334960440393,0.7839194605896067,mdd
61_45,0.38153203964871757,0.12794762765678316,-0.19334694588241555,0.7652913720864658,mdd
61_46,0.4226937692674089,0.10442152589758323,-0.14880850682620222,0.7858257456063295,mdd
61_47,0.46303523973371186,0.11120432573960244,-0.09650808825218528,0.8039353632316611,mdd
61_48,0.53992807103585,0.11029193410589246,0.0015202215870046235,0.8379527480028212,mdd
61_49,0.38722999704406424,0.12724948059908273,-0.17890212637762795,0.7670549697016109,mdd
61_5,0.2118306614403626,0.12172563303866796,-0.3660602535010465,0.6767288502426291,mdd
61_50,0.3840665082756026,0.09423747135367846,-0.1972399086480685,0.7685205723825042,mdd
61_51,0.3902945948027316,0.10105295594446016,-0.18147014584051344,0.7701279896799911,mdd
61_52,0.43034653211471574,0.09946394312612906,-0.14273875975312664,0.7899428329148201,mdd
61_53,0.4373943779988633,0.10426315194530689,-0.13218194831506325,0.7938383563263247,mdd
61_54,0.3481843157672651,0.10647804628121665,-0.23312164789949125,0.7499647430677584,mdd
61_55,0.46932918513237,0.10485072437779708,-0.09379360104479255,0.8075731340447224,mdd
61_56,0.45029744974019625,0.09791767171579935,-0.11503932820159206,0.7992686391439238,mdd
61_57,0.46728797661470467,0.12613156830096045,-0.09602610400185037,0.8064320431330195,mdd
61_58,0.44952943635193415,0.0914816073686147,-0.12039883116238269,0.7990425825909692,mdd
61_59,0.2964467799548872,0.13352919509339128,-0.282177281362116,0.7218324123745777,mdd
61_6,0.35118388430636227,0.10069883884743362,-0.22059317369297807,0.7501236511324844,mdd
61_60,0.41407725344741736,0.12016555529776361,-0.15720675940125703,0.781349821059007,mdd
61_7,0.4679645580282035,0.09198564108725078,-0.09708536305976583,0.807324647052933,mdd
61_8,0.3728994110530158,0.09880409579173442,-0.21008524246339455,0.7634004661976672,mdd
61_9,0.43225292560253376,0.07940349447217794,-0.1435606034912199,0.7919433948321118,mdd
62_0,0.28965861387989095,0.12473772007664372,-0.2864777904054554,0.7182902689806218,mdd
62_1,0.27518851015322787,0.10791554290022862,-0.3027688638737141,0.7116148981155578,mdd
62_10,0.49443975338208984,0.08151186828414246,-0.06383794496963925,0.8192578309379664,mdd
62_11,0.3036334577761294,0.11876016943633312,-0.2726615050721599,0.7256935237578064,mdd
62_12,0.40691702046015527,0.12162796129280767,-0.1662834437748795,0.7778331269228385,mdd
62_13,0.24500540647554855,0.12333117965451244,-0.3310858487153315,0.6945444981151482,mdd
62_14,0.26816741174518705,0.10288599854787304,-0.3137533065672228,0.7084500962397614,mdd
62_15,0.3882854285381483,0.10863321406159754,-0.18993958109005837,0.7696016919325751,mdd
62_16,0.36232331401021156,0.12385047391572412,-0.2161983953285412,0.7572524641687324,mdd
62_17,0.1793925145263482,0.1257283491037278,-0.3844079414470043,0.655167905914241,mdd
62_18,0.34689564090319175,0.11857631947052895,-0.23279049834336396,0.748736387377906,mdd
62_19,0.4029123758719393,0.10136968113058728,-0.1762601811883049,0.77735725671074285,mdd
62_2,0.5672217738374055,0.09352954988711179,0.035928951862299545,0.8500130021694893,mdd
62_20,0.3007737752847195,0.12446168661211336,-0.2810281859997392,0.7250527811346653,mdd
62_21,0.35015266581055954,0.1041100735544232,-0.2317676753457217,0.7511485051947816,mdd
62_22,0.5366284665453738,0.10799735862231737,-0.009059347578987137,0.8370761685882171,mdd
62_23,0.4310027260042629,0.11448826721264893,-0.13908696601412118,0.789589801521991,mdd
62_24,0.29777160528274865,0.1305685961557176,-0.28319350929492954,0.7231377580469742,mdd
62_25,0.12335173704959515,0.10746940768940666,-0.4446620898541185,0.6252068199977597,mdd
62_26,0.4825434737056048,0.10845432344894514,-0.07431181638272708,0.8130201191599183,mdd
62_27,0.3735694373201134,0.11939281727715992,-0.20144948570196763,0.7615892888627502,mdd
62_28,0.15455536862076574,0.11232678209066571,-0.40291876506373303,0.6403868183938399,mdd
62_29,0.2788726842540582,0.11871039364957177,-0.3016702045268368,0.7133045165782264,mdd
62_3,0.4187919568595033,0.1252532630419402,-0.1520586989589085,0.7833527894441941,mdd
62_30,0.3070770637831247,0.11869236286062633,-0.2712629247412201,0.7280723811491085,mdd
62_31,0.36032649557857677,0.10584281738001239,-0.22161735430582824,0.7562658571130386,mdd
62_32,0.3190837567686623,0.15994314837243215,-0.26263090539051054,0.7332650858746425,mdd
62_33,0.33858534247489974,0.11509256431223559,-0.24353579437929507,0.7448801502923121,mdd
62_34,0.3372217039722939,0.13050590436643558,-0.23822142088810896,0.7426759769615624,mdd
62_35,0.14118216007925716,0.11430206266648198,-0.4288941350634085,0.6357096115017863,mdd
62_36,0.3049241250734894,0.12443087293084865,-0.27636076151411976,0.7270801604518166,mdd
62_37,0.25727258509966355,0.11926926437701386,-0.32727689797824605,0.7025252033777003,mdd
62_38,0.21067516824195384,0.07508595835484005,-0.3617457058998953,0.6762171625040917,mdd
62_39,0.30417509487356437,0.12302432641486484,-0.2745889473440843,0.7262609843107339,mdd
62_4,0.48893410565498907,0.10423584808367072,-0.07071198160198137,0.8163605124567616,mdd
62_40,0.1861498032188721,0.12305273327929303,-0.3723347057834305,0.6579092552090444,mdd
62_41,0.4096372552219895,0.10531767562820658,-0.1652940159466842,0.7799305863760604,mdd
62_42,0.30325004545354695,0.12019646654880459,-0.2799109737960196,0.7267871380207338,mdd
62_43,0.37582113780928633,0.12398940180959145,-0.19421440758956243,0.7615440244130323,mdd
62_44,0.4217455949460692,0.09601757829021758,-0.1536985133305549,0.7861934244373375,mdd
62_45,0.20490749508362305,0.11584493987017454,-0.37506894306527,0.6733813143434276,mdd
62_46,0.2706002876639394,0.12497487394446034,-0.3090599229665475,0.7086816708895658,mdd
62_47,0.295772904199306,0.10572320692650347,-0.29032120004406203,0.7236758562165642,mdd
62_48,0.2544666145472536,0.1408839632613755,-0.3231989960302571,0.6990120770654327,mdd
62_49,0.2972461196612526,0.12421645276244432,-0.28725104662103096,0.7234941342004675,mdd
62_5,0.24397971850525663,0.12208000460348997,-0.32742773006878934,0.6929961547258595,mdd
62_50,0.42338066717000494,0.11643545931222006,-0.1478994655887653,0.7860345304341433,mdd
62_51,0.2189919039787013,0.1396499837827381,-0.35798504988641583,0.6794916428975493,mdd
62_52,0.32224270050965126,0.13691307162575325,-0.25811083166166876,0.7352712962246705,mdd
62_53,0.4603232457651428,0.10542155879668004,-0.105618761565801,0.8033918156797513,mdd
62_54,0.40475591224254787,0.1006585454708596,-0.17255040322573786,0.7778881852156441,mdd
62_55,0.42984357268873463,0.10803622504028647,-0.141940365170719,0.7892312517180033,mdd
62_56,0.410027356870027,0.10364920374269365,-0.16036659819522753,0.7802801611400838,mdd
62_57,0.32227796213983484,0.08998087742022136,-0.24880228833903328,0.7355919438803392,mdd
62_58,0.2976072989317623,0.12377671661592712,-0.2846566581363024,0.7234219517468308,mdd
62_59,0.3431191323861626,0.10290109995732682,-0.2400631650706256,0.7476157180333249,mdd
62_6,0.3771520844533318,0.11259645036997672,-0.19888092607649588,0.7637977641731928,mdd
62_60,0.43098268472873447,0.09920071851269008,-0.1382682370198624,0.7900910632549178,mdd
62_61,0.39986845155286227,0.12163887805482984,-0.17327252679587146,0.774495059614634,mdd
62_7,0.3491104241722831,0.11767907110880432,-0.22468260618760155,0.7492124826571097,mdd
62_8,0.48165810727842623,0.10066319747742689,-0.07692208453873776,0.8128855600695867,mdd
62_9,0.38221773742036513,0.11974455638101901,-0.19556697014541233,0.7664341391139621,mdd
63_0,0.3487465338499947,0.13353357493700277,-0.22733450821181597,0.748490429230224,mdd
63_1,0.25115481065739287,0.12053572104211012,-0.3284044209513518,0.6983438918138122,mdd
63_10,0.4378074548207028,0.118221531181316,-0.127982937683422,0.7922864007162759,mdd
63_11,0.2522826475083598,0.13671774014423976,-0.3174984226829249,0.6961159977593682,mdd
63_12,0.41700220160650736,0.12406738118670596,-0.15418022041417706,0.7825499472782436,mdd
63_13,0.15632784102891153,0.10291236704728311,-0.417279637085298,0.6454338154679745,mdd
63_14,0.23746931528683105,0.11441506667906101,-0.3351628970350921,0.6893619610880418,mdd
63_15,0.34573272835560465,0.10771440223768072,-0.23666866193795133,0.7488132993063871,mdd
63_16,0.24746609908042755,0.13232400684365228,-0.3287963825950859,0.6952612483026697,mdd
63_17,0.27334596740811307,0.13438531986782093,-0.29935385525125463,0.7084763776713706,mdd
63_18,0.39407207643513764,0.08334809694186895,-0.1824279005128887,0.7731216370375695,mdd
63_19,0.3301703899043017,0.11016671846828614,-0.2531498763528114,0.7409431664284148,mdd
63_2,0.3782495277344497,0.1332558982425123,-0.19603646717065606,0.7633610239068144,mdd
63_20,0.3295447155795105,0.13317914154847574,-0.24889102879184102,0.7391674936859409,mdd
63_21,0.39353211427445783,0.10191577612146818,-0.1848923362770238,0.772551533015851,mdd
63_22,0.39240699115027156,0.11110231321056209,-0.18195418620592463,0.771179047661094,mdd
63_23,0.31158951995091483,0.12833870467548808,-0.2700104121667324,0.7304353550887299,mdd
63_24,0.3201997347909163,0.11756166164361803,-0.26138592908520175,0.7352449009884489,mdd
63_25,0.20977742915462683,0.10513754888195885,-0.3677965486456345,0.6761709497205046,mdd
63_26,0.3995703946620808,0.11471981113654121,-0.16873665715148387,0.7736688642356334,mdd
