idx,subject,acquisition,reconstruction,run,suffix,space,desc,session,task,report_type,chunk,been_on_screen,report,rater,note,usable,dn_action,usable_rev,note_rev,reviewed,idx_fmap,chunk_fmap,from_fmap_corrected_run
12.0,23765,,,1.0,bold,,sdc,v6,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
13.0,23765,,,1.0,bold,,sdc,v6,rest,sdc,12.0,False,1.0,CA,,True,review,True,mask missed a little bit superior.,True,,,False
14.0,23766,,,1.0,bold,,sdc,o4,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
15.0,23766,,,1.0,bold,,sdc,o4,rest,sdc,12.0,False,1.0,CA,Corrected slightly darker,True,keep,,,False,,,False
16.0,23766,,,1.0,bold,,sdc,v1o1,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
17.0,23766,,,1.0,bold,,sdc,v1o1,rest,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
18.0,23767,,,1.0,bold,,sdc,o4,mid,sdc,12.0,False,0.0,CA,Moderate striping. black spot in middle of brain? check,True,review,True,,True,,,False
19.0,23767,,,1.0,bold,,sdc,o4,rest,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
20.0,23767,,,2.0,bold,,sdc,o4,rest,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
21.0,23767,,,1.0,bold,,sdc,v1,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
22.0,23767,,,1.0,bold,,sdc,v1,rest,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
23.0,23767,,,1.0,bold,,sdc,v2o1,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
24.0,23767,,,1.0,bold,,sdc,v2o1,rest,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
25.0,23770,,,1.0,bold,,sdc,v1,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
26.0,23770,,,1.0,bold,,sdc,v1,rest,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
27.0,23770,,,1.0,bold,,sdc,v2,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
28.0,23770,,,2.0,bold,,sdc,v2,mid,sdc,12.0,False,1.0,CA,Slightly darker,True,review,True,,True,,,False
29.0,23770,,,1.0,bold,,sdc,v2,rest,sdc,12.0,False,1.0,CA,Corrected darker,True,review,True,,True,,,False
30.0,23770,,,1.0,bold,,sdc,v3,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
31.0,23770,,,1.0,bold,,sdc,v3,rest,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
32.0,23778,,,1.0,bold,,sdc,v1,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
33.0,23778,,,1.0,bold,,sdc,v1,rest,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
34.0,23780,,,1.0,bold,,sdc,v1,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
35.0,23780,,,1.0,bold,,sdc,v1,rest,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
36.0,23780,,,1.0,bold,,sdc,v2,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
37.0,23780,,,2.0,bold,,sdc,v2,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
38.0,23780,,,1.0,bold,,sdc,v2,rest,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
39.0,23780,,,1.0,bold,,sdc,v3,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
40.0,23780,,,1.0,bold,,sdc,v3,rest,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
41.0,23780,,,1.0,bold,,sdc,v4,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
42.0,23780,,,1.0,bold,,sdc,v4,rest,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
43.0,23783,,,1.0,bold,,sdc,o12,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
44.0,23783,,,1.0,bold,,sdc,o12,rest,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
45.0,23783,,,1.0,bold,,sdc,o4,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
46.0,23783,,,1.0,bold,,sdc,o4,rest,sdc,12.0,False,0.0,CA,Corrected darker; chunk taken out of top of brain - check,True,review,True,mask missed occipital pole,True,,,False
47.0,23783,,,1.0,bold,,sdc,o8,mid,sdc,12.0,False,1.0,CA,moderate striping,True,keep,,,False,,,False
48.0,23783,,,1.0,bold,,sdc,o8,rest,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
49.0,23783,,,1.0,bold,,sdc,v1o1,mid,sdc,12.0,False,1.0,CA,,True,keep,,,False,,,False
0.0,23783,,,1.0,bold,,sdc,v1o1,rest,sdc,13.0,True,1.0,CA,,True,keep,,,False,,,False
1.0,23783,,,1.0,bold,,sdc,v2,mid,sdc,13.0,True,1.0,CA,Weird shape brain,True,review,True,mask missed a little bit superior.,True,,,False
2.0,23783,,,1.0,bold,,sdc,v2,rest,sdc,13.0,True,1.0,CA,,True,keep,,,False,,,False
3.0,23783,,,1.0,bold,,sdc,v3,mid,sdc,13.0,True,1.0,CA,,True,keep,,,False,,,False
4.0,23783,,,1.0,bold,,sdc,v3,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
5.0,23783,,,1.0,bold,,sdc,v4,mid,sdc,13.0,False,1.0,CA,mild striping,True,keep,,,False,,,False
6.0,23783,,,1.0,bold,,sdc,v4,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
7.0,23798,,,1.0,bold,,sdc,v1,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
8.0,23798,,,2.0,bold,,sdc,v1,mid,sdc,13.0,False,1.0,CA,Corrected darker,True,keep,,,False,,,False
9.0,23798,,,1.0,bold,,sdc,v1,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
10.0,23798,,,1.0,bold,,sdc,v2,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
11.0,23798,,,1.0,bold,,sdc,v2,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
12.0,23798,,,1.0,bold,,sdc,v4,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
13.0,23798,,,1.0,bold,,sdc,v4,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
14.0,23810,,,1.0,bold,,sdc,o11,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
15.0,23810,,,2.0,bold,,sdc,o11,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
16.0,23810,,,3.0,bold,,sdc,o11,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
17.0,23810,,,1.0,bold,,sdc,o11,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
18.0,23810,,,1.0,bold,,sdc,o13,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
19.0,23810,,,1.0,bold,,sdc,o13,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
20.0,23810,,,1.0,bold,,sdc,o4,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
21.0,23810,,,2.0,bold,,sdc,o4,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
22.0,23810,,,1.0,bold,,sdc,o4,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
23.0,23810,,,1.0,bold,,sdc,v1,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
24.0,23810,,,1.0,bold,,sdc,v1,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
25.0,23810,,,1.0,bold,,sdc,v2,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
26.0,23810,,,2.0,bold,,sdc,v2,mid,sdc,13.0,False,0.0,CA,Very dark - bad outline,False,review,False,alignment fail,True,,,False
27.0,23810,,,1.0,bold,,sdc,v2,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
28.0,23810,,,1.0,bold,,sdc,v3,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
29.0,23810,,,1.0,bold,,sdc,v3,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
30.0,23810,,,1.0,bold,,sdc,v4o1,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
31.0,23810,,,1.0,bold,,sdc,v4o1,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
32.0,23810,,,1.0,bold,,sdc,v5o8,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
33.0,23810,,,1.0,bold,,sdc,v5o8,rest,sdc,13.0,False,1.0,CA,Corrected tad darker,True,review,True,mask missed a little of occipital pole,True,,,False
34.0,23813,,,1.0,bold,,sdc,i2,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
35.0,23813,,,1.0,bold,,sdc,i2,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
36.0,23813,,,1.0,bold,,sdc,i4,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
37.0,23813,,,1.0,bold,,sdc,i4,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
38.0,23813,,,1.0,bold,,sdc,i9,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
39.0,23813,,,1.0,bold,,sdc,i9,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
40.0,23813,,,1.0,bold,,sdc,v1,mid,sdc,13.0,False,0.0,CA,check - distorted splotchy,True,review,True,mask missed a little of occipital pole,True,,,False
41.0,23813,,,1.0,bold,,sdc,v1,rest,sdc,13.0,False,0.0,CA,Corrected darker; splotchy on saggital images,True,review,True,mask missed a little of occipital pole,True,,,False
42.0,23813,,,1.0,bold,,sdc,v2,mid,sdc,13.0,False,1.0,CA,corrected darker,True,review,True,mask missed a little of occipital pole,True,,,False
43.0,23813,,,1.0,bold,,sdc,v2,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
44.0,23813,,,1.0,bold,,sdc,v3,mid,sdc,13.0,False,1.0,CA,corrected darker,True,review,True,mask missed a little of occipital pole,True,,,False
45.0,23813,,,1.0,bold,,sdc,v3,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
46.0,23813,,,1.0,bold,,sdc,v4,mid,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
47.0,23813,,,1.0,bold,,sdc,v4,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
48.0,23814,,,1.0,bold,,sdc,o12,mid,sdc,13.0,False,1.0,CA,mild striping,True,keep,,,False,,,False
49.0,23814,,,1.0,bold,,sdc,o12,rest,sdc,13.0,False,1.0,CA,,True,keep,,,False,,,False
0.0,23814,,,1.0,bold,,sdc,o4,mid,sdc,14.0,True,1.0,CA,,True,keep,,,False,,,False
1.0,23814,,,2.0,bold,,sdc,o4,mid,sdc,14.0,True,1.0,CA,,True,keep,,,False,,,False
2.0,23814,,,1.0,bold,,sdc,o4,rest,sdc,14.0,True,1.0,CA,Corrected darker,True,keep,,,False,,,False
3.0,23814,,,1.0,bold,,sdc,v1o1,mid,sdc,14.0,True,0.0,CA,corrected slightly darker; bit of top of brain cut out - check,True,keep,,,False,,,False
4.0,23814,,,1.0,bold,,sdc,v1o1,rest,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
5.0,23814,,,1.0,bold,,sdc,v2o8,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
6.0,23814,,,1.0,bold,,sdc,v2o8,rest,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
7.0,23814,,,1.0,bold,,sdc,v3,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
8.0,23814,,,1.0,bold,,sdc,v3,rest,sdc,14.0,False,1.0,CA,corrected darker,True,review,True,mask missed a little of occipital pole,True,,,False
9.0,23814,,,1.0,bold,,sdc,v4,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
10.0,23814,,,1.0,bold,,sdc,v4,rest,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
11.0,23817,,,1.0,bold,,sdc,v1,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
12.0,23817,,,1.0,bold,,sdc,v1,rest,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
13.0,23817,,,1.0,bold,,sdc,v4,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
14.0,23817,,,1.0,bold,,sdc,v4,rest,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
15.0,23820,,,1.0,bold,,sdc,v1,mid,sdc,14.0,False,1.0,CA,bit of midbrain cut out,True,keep,,,False,,,False
16.0,23820,,,1.0,bold,,sdc,v1,rest,sdc,14.0,False,1.0,CA,Corrected darker,True,keep,,,False,,,False
17.0,23820,,,1.0,bold,,sdc,v4,mid,sdc,14.0,False,1.0,CA,Corrected darker,True,keep,,,False,,,False
18.0,23820,,,1.0,bold,,sdc,v4,rest,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
19.0,23823,,,1.0,bold,,sdc,i3,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
20.0,23823,,,1.0,bold,,sdc,i3,rest,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
21.0,23823,,,1.0,bold,,sdc,i4,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
22.0,23823,,,1.0,bold,,sdc,i4,rest,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
23.0,23823,,,1.0,bold,,sdc,i5,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
24.0,23823,,,1.0,bold,,sdc,i5,rest,sdc,14.0,False,0.0,CA,All dark; bad mask,False,review,False,alignment fail,True,,,False
25.0,23823,,,1.0,bold,,sdc,i6,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
26.0,23823,,,1.0,bold,,sdc,i6,rest,sdc,14.0,False,1.0,CA,bit out of midbrain/cerebellum cut off,True,keep,,,False,,,False
27.0,23823,,,1.0,bold,,sdc,i8,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
28.0,23823,,,1.0,bold,,sdc,i8,rest,sdc,14.0,False,1.0,CA,Bit of midbrain/cerebellum cut out,True,keep,,,False,,,False
29.0,23823,,,1.0,bold,,sdc,i9,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
30.0,23823,,,1.0,bold,,sdc,i9,rest,sdc,14.0,False,0.0,CA,Bit of back of brain cut out - check,True,review,True,mask missed a bit of occipital lobe,True,,,False
31.0,23823,,,1.0,bold,,sdc,v1,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
32.0,23823,,,1.0,bold,,sdc,v1,rest,sdc,14.0,False,1.0,CA,corrected darker,True,keep,,,False,,,False
33.0,23823,,,1.0,bold,,sdc,v2,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
34.0,23823,,,1.0,bold,,sdc,v2,rest,sdc,14.0,False,1.0,CA,corrected darker,True,keep,,,False,,,False
35.0,23823,,,1.0,bold,,sdc,v3,rest,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
36.0,23823,,,1.0,bold,,sdc,v4,mid,sdc,14.0,False,1.0,CA,mild striping,True,keep,,,False,,,False
37.0,23823,,,1.0,bold,,sdc,v4,rest,sdc,14.0,False,1.0,CA,,True,review,True,,True,,,False
38.0,23824,,,1.0,bold,,sdc,v1,mid,sdc,14.0,False,1.0,CA,Corrected darker,True,keep,,,False,,,False
39.0,23824,,,1.0,bold,,sdc,v1,rest,sdc,14.0,False,1.0,CA,corrected darker,True,keep,,,False,,,False
40.0,23824,,,1.0,bold,,sdc,v3,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
41.0,23824,,,1.0,bold,,sdc,v3,rest,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
42.0,23824,,,2.0,bold,,sdc,v3,rest,sdc,14.0,False,0.0,CA,moderate striping - check,True,keep,,,False,,,False
43.0,23825,,,1.0,bold,,sdc,v1,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
44.0,23825,,,1.0,bold,,sdc,v1,rest,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
45.0,23825,,,1.0,bold,,sdc,v2,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
46.0,23825,,,1.0,bold,,sdc,v2,rest,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
47.0,23825,,,1.0,bold,,sdc,v3,mid,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
48.0,23825,,,1.0,bold,,sdc,v3,rest,sdc,14.0,False,1.0,CA,,True,keep,,,False,,,False
49.0,23825,,,1.0,bold,,sdc,v4,mid,sdc,14.0,False,1.0,CA,darker overall,True,keep,,,False,,,False
0.0,23825,,,1.0,bold,,sdc,v4,rest,sdc,15.0,True,1.0,CA,,True,keep,,,False,,,False
1.0,23830,,,1.0,bold,,sdc,o4,mid,sdc,15.0,True,1.0,CA,,True,keep,,,False,,,False
2.0,23830,,,1.0,bold,,sdc,o4,rest,sdc,15.0,True,1.0,CA,,True,keep,,,False,,,False
3.0,23830,,,1.0,bold,,sdc,o8,mid,sdc,15.0,True,1.0,CA,some dropout,True,review,True,mask missed right temporal pole,True,,,False
4.0,23830,,,1.0,bold,,sdc,o8,rest,sdc,15.0,False,0.0,CA,Corrected splotchy,True,review,True,,True,,,False
5.0,23830,,,1.0,bold,,sdc,v1o1,mid,sdc,15.0,False,1.0,CA,corrected darker,True,keep,,,False,,,False
6.0,23830,,,1.0,bold,,sdc,v1o1,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
7.0,23830,,,1.0,bold,,sdc,v2o12,mid,sdc,15.0,False,1.0,CA,bit of L inferior temporal lobe cut out,True,review,True,,True,,,False
8.0,23830,,,1.0,bold,,sdc,v2o12,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
9.0,23830,,,1.0,bold,,sdc,v3,mid,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
10.0,23830,,,1.0,bold,,sdc,v3,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
11.0,23830,,,1.0,bold,,sdc,v4,mid,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
12.0,23830,,,1.0,bold,,sdc,v4,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
13.0,23834,,,1.0,bold,,sdc,v1,mid,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
14.0,23834,,,1.0,bold,,sdc,v1,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
15.0,23843,,,1.0,bold,,sdc,v1,mid,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
16.0,23843,,,1.0,bold,,sdc,v1,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
17.0,23843,,,1.0,bold,,sdc,v4,mid,sdc,15.0,False,1.0,CA,mild striping,True,keep,,,False,,,False
18.0,23843,,,1.0,bold,,sdc,v4,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
19.0,23843,,,2.0,bold,,sdc,v4,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
20.0,23848,,,1.0,bold,,sdc,v1,mid,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
21.0,23848,,,1.0,bold,,sdc,v1,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
22.0,23849,,,1.0,bold,,sdc,v1,mid,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
23.0,23849,,,1.0,bold,,sdc,v1,rest,sdc,15.0,False,1.0,CA,corrected darker,True,keep,,,False,,,False
24.0,23849,,,1.0,bold,,sdc,v4,mid,sdc,15.0,False,0.0,CA,All dark - bad mask,False,review,False,alignment failure,True,,,False
25.0,23849,,,1.0,bold,,sdc,v4,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
30.0,23852,,,1.0,bold,,sdc,v1,mid,sdc,15.0,False,1.0,CA,corrected bit darker,True,keep,,,False,,,False
31.0,23852,,,2.0,bold,,sdc,v1,mid,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
32.0,23852,,,1.0,bold,,sdc,v1,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
33.0,23852,,,1.0,bold,,sdc,v4,mid,sdc,15.0,False,1.0,CA,mild striping,True,keep,,,False,,,False
34.0,23852,,,1.0,bold,,sdc,v4,rest,sdc,15.0,False,1.0,CA,corrected darker,True,keep,,,False,,,False
35.0,23856,,,1.0,bold,,sdc,v1,mid,sdc,15.0,False,1.0,CA,moderate striping,True,keep,,,False,,,False
36.0,23856,,,1.0,bold,,sdc,v1,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
37.0,23856,,,1.0,bold,,sdc,v4,mid,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
38.0,23856,,,1.0,bold,,sdc,v4,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
39.0,23857,,,1.0,bold,,sdc,v1,mid,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
40.0,23857,,,1.0,bold,,sdc,v1,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
41.0,23857,,,1.0,bold,,sdc,v4,mid,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
42.0,23857,,,1.0,bold,,sdc,v4,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
43.0,23866,,,1.0,bold,,sdc,v1,mid,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
44.0,23866,,,1.0,bold,,sdc,v1,rest,sdc,15.0,False,1.0,CA,corrected darker,True,keep,,,False,,,False
45.0,23866,,,1.0,bold,,sdc,v4,mid,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
46.0,23866,,,1.0,bold,,sdc,v4,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
47.0,23867,,,1.0,bold,,sdc,v1,mid,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
48.0,23867,,,1.0,bold,,sdc,v1,rest,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
49.0,23867,,,1.0,bold,,sdc,v2,mid,sdc,15.0,False,1.0,CA,,True,keep,,,False,,,False
0.0,23867,,,1.0,bold,,sdc,v2,rest,sdc,16.0,True,1.0,CA,,True,keep,,,False,,,False
1.0,23867,,,1.0,bold,,sdc,v3,mid,sdc,16.0,True,1.0,CA,,True,keep,,,False,,,False
2.0,23867,,,1.0,bold,,sdc,v3,rest,sdc,16.0,True,1.0,CA,corrected darker; bright edge of brain,True,keep,,,False,,,False
3.0,23867,,,1.0,bold,,sdc,v4,mid,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
4.0,23867,,,1.0,bold,,sdc,v4,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
5.0,23867,,,2.0,bold,,sdc,v4,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
6.0,23880,,,1.0,bold,,sdc,v1,mid,sdc,16.0,False,1.0,CA,,False,keep,False,mask also includes ap smears,True,,,False
7.0,23880,,,1.0,bold,,sdc,v1,rest,sdc,16.0,False,1.0,CA,bit of PFC epi signal cut off,True,keep,,,False,,,False
8.0,23886,,,1.0,bold,,sdc,v1,mid,sdc,16.0,False,1.0,CA,mild striping,True,keep,,,False,,,False
9.0,23886,,,1.0,bold,,sdc,v1,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
10.0,23886,,,1.0,bold,,sdc,v4,mid,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
11.0,23886,,,1.0,bold,,sdc,v4,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
12.0,23890,,,1.0,bold,,sdc,v1,mid,sdc,16.0,False,1.0,CA,mild striping,True,keep,,,False,,,False
13.0,23890,,,1.0,bold,,sdc,v1,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
14.0,23895,,,1.0,bold,,sdc,v1,mid,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
15.0,23895,,,2.0,bold,,sdc,v1,mid,sdc,16.0,False,0.0,CA,Corrected darker - small dark spot on top of brain. check,True,review,True,,True,,,False
16.0,23895,,,1.0,bold,,sdc,v1,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
17.0,23895,,,1.0,bold,,sdc,v5,mid,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
18.0,23895,,,1.0,bold,,sdc,v5,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
19.0,23896,,,1.0,bold,,sdc,v1,mid,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
20.0,23896,,,1.0,bold,,sdc,v1,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
21.0,23896,,,1.0,bold,,sdc,v5,mid,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
22.0,23896,,,1.0,bold,,sdc,v5,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
23.0,23900,,,1.0,bold,,sdc,v1,mid,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
24.0,23900,,,1.0,bold,,sdc,v1,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
25.0,23901,,,1.0,bold,,sdc,v1,mid,sdc,16.0,False,1.0,CA,Corrected darker; bright posterior edge,True,keep,,,False,,,False
26.0,23901,,,1.0,bold,,sdc,v1,rest,sdc,16.0,False,1.0,CA,corrected darker,True,keep,,,False,,,False
27.0,23901,,,1.0,bold,,sdc,v4,mid,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
28.0,23901,,,1.0,bold,,sdc,v4,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
29.0,23903,,,1.0,bold,,sdc,v1,mid,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
30.0,23903,,,1.0,bold,,sdc,v1,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
31.0,23903,,,1.0,bold,,sdc,v2,mid,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
32.0,23903,,,1.0,bold,,sdc,v2,rest,sdc,16.0,False,1.0,CA,mild striping,True,keep,,,False,,,False
33.0,23903,,,1.0,bold,,sdc,v4,mid,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
34.0,23903,,,1.0,bold,,sdc,v4,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
35.0,23905,,,1.0,bold,,sdc,v1,mid,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
36.0,23905,,,1.0,bold,,sdc,v1,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
37.0,23905,,,1.0,bold,,sdc,v4,mid,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
38.0,23905,,,1.0,bold,,sdc,v4,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
39.0,23906,,,1.0,bold,,sdc,v1,mid,sdc,16.0,False,1.0,CA,Corrected darker,True,keep,,,False,,,False
40.0,23906,,,1.0,bold,,sdc,v1,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
41.0,23906,,,1.0,bold,,sdc,v4,mid,sdc,16.0,False,1.0,CA,mild striping,True,keep,,,False,,,False
42.0,23906,,,1.0,bold,,sdc,v4,rest,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
43.0,23907,,,1.0,bold,,sdc,v1,mid,sdc,16.0,False,1.0,CA,,True,keep,,,False,,,False
